"Education","Marital_Status","Income","Recency","NumWebVisitsMonth","Total_Spending","Age","Children","TotalNumPurchases","TotalAcceptedCmp"
1,1,77382,36,1,1121,50,1,26,1
1,0,37774,28,9,473,41,2,16,2
0,1,18393,2,8,50,44,1,8,0
2,1,72828,17,7,1678,56,1,28,0
1,1,24711,86,7,58,36,0,7,0
2,1,45503,54,5,170,43,1,9,0
2,0,6560,2,17,373,36,0,2,0
2,1,71604,3,4,1196,73,0,17,2
1,1,27244,84,7,101,39,1,8,0
1,1,48752,8,9,316,49,2,17,1
1,1,71434,4,4,1400,56,1,21,2
1,0,90842,57,1,1424,70,0,27,0
2,1,88097,24,9,844,40,1,20,4
1,1,51948,51,5,311,43,1,13,0
1,1,71853,29,1,1149,36,0,17,0
2,1,35876,13,6,129,35,0,8,0
1,0,40049,23,6,32,66,1,5,0
1,0,39660,36,9,299,36,1,14,1
1,1,50127,88,6,320,56,1,13,1
2,1,43263,2,5,441,41,1,16,0
2,1,62845,3,8,1178,69,2,28,2
1,1,18929,15,6,85,28,0,6,0
0,0,24367,58,9,24,36,1,4,0
1,0,33249,11,6,112,43,1,8,0
0,1,26887,27,6,30,59,1,5,0
2,1,50150,32,5,410,35,0,16,0
1,1,62061,12,6,800,42,1,24,1
2,0,85696,88,1,1313,56,0,20,1
2,1,76542,91,2,1483,62,0,23,0
1,0,70515,12,2,1258,25,0,17,1
1,1,18227,21,8,28,31,1,4,0
1,1,69139,23,4,227,53,1,11,0
1,1,69109,10,4,1555,36,0,20,2
1,0,69627,35,5,861,56,1,23,0
1,1,38136,69,8,103,40,1,8,1
2,0,62159,68,4,634,72,0,19,0
1,0,80695,85,2,1918,55,0,19,0
2,0,33316,34,6,131,47,2,10,0
1,1,58554,55,7,586,50,2,22,0
0,1,17256,10,8,62,26,1,7,1
1,0,53034,30,8,447,44,2,22,0
0,1,52203,36,6,939,68,0,27,0
0,0,59601,14,8,797,41,1,15,1
2,0,75154,79,3,1143,60,1,16,1
1,0,47025,52,6,415,42,1,17,0
1,1,37971,97,8,30,45,1,5,0
2,0,41335,24,7,187,50,1,12,0
1,1,67267,0,2,251,60,1,11,0
1,0,57338,96,5,237,43,1,12,0
0,1,50523,89,6,91,58,2,8,0
2,0,35791,94,8,35,53,3,6,0
2,0,50611,98,6,493,58,1,22,1
2,1,56242,72,6,971,49,1,28,0
1,0,48904,1,8,371,58,1,17,0
1,0,56243,26,5,396,43,3,20,0
1,1,21355,5,6,68,33,1,7,2
2,1,57420,22,7,322,47,1,15,1
2,0,46390,56,7,222,63,1,10,0
0,1,54342,74,6,177,62,2,12,0
1,1,20895,24,9,45,45,1,6,0
1,1,92344,9,1,1899,70,0,20,2
0,1,26907,10,7,22,42,2,6,0
1,1,44964,35,8,41,38,2,5,0
1,1,75507,56,3,1440,39,0,21,0
2,1,53761,7,5,325,46,2,17,0
1,1,22682,51,4,95,45,1,10,0
2,1,38887,17,7,42,46,1,5,0
0,0,41658,30,4,72,43,2,6,0
2,1,29791,21,5,20,46,1,7,0
2,1,63915,2,5,789,62,2,23,0
1,0,39996,85,6,15,44,2,4,0
1,0,26759,65,6,59,46,1,8,0
2,0,63841,64,6,908,50,1,22,0
2,1,51039,11,7,417,49,2,14,0
1,1,60544,92,6,289,57,2,15,0
1,1,65685,54,5,769,46,1,21,0
1,1,37716,4,7,188,65,1,10,0
1,0,36864,53,8,354,61,1,14,1
2,1,44511,39,8,727,48,1,26,0
2,1,36947,49,9,146,51,2,11,0
2,1,47352,70,7,319,67,1,16,0
2,1,67087,40,4,794,65,1,22,0
1,1,57045,40,3,454,68,1,18,0
2,0,36957,43,9,152,65,2,11,1
2,1,69389,17,4,797,41,1,22,0
1,1,80134,40,6,1690,46,1,16,4
2,1,43142,84,7,20,49,2,4,0
1,1,80589,25,1,1428,74,0,21,2
1,0,34412,62,9,209,28,1,11,0
1,0,57537,83,4,545,39,1,19,0
0,1,22634,47,8,96,52,0,6,0
1,1,51315,45,2,222,70,0,10,0
1,1,36026,34,6,61,46,3,7,0
1,1,24639,3,6,44,45,2,9,0
2,1,34578,1,6,8,46,3,4,0
0,0,65704,18,1,817,46,0,23,0
1,0,63810,45,8,1371,52,1,23,1
2,1,54132,81,7,42,49,1,5,0
1,1,18690,77,8,60,59,0,5,0
1,1,28164,23,7,78,48,1,9,0
2,1,34596,48,8,23,44,1,4,0
2,1,43269,61,8,19,46,1,4,0
0,0,38741,60,7,61,60,2,7,0
1,0,31907,75,7,449,46,0,14,0
2,1,27100,64,7,37,35,1,5,0
0,0,31163,54,6,38,45,1,5,0
1,1,92533,84,2,1131,33,0,23,2
1,0,34853,75,6,34,45,2,7,0
1,0,70844,16,7,294,51,2,17,0
0,1,31086,79,8,48,39,2,6,1
1,1,60544,92,6,289,57,2,15,0
0,1,20491,16,7,30,32,0,4,0
1,1,42523,96,2,125,54,0,7,0
1,1,39922,30,8,156,35,1,9,0
1,1,33402,60,8,70,66,2,9,0
2,1,36408,11,6,22,69,2,4,0
1,1,21645,75,9,65,39,1,9,1
2,0,78427,36,3,1930,70,0,23,2
1,1,82657,71,4,2283,72,0,23,2
1,1,51876,88,1,310,60,0,13,0
0,1,78041,93,2,1319,47,0,18,0
1,1,52852,93,8,879,61,1,26,1
2,1,70038,54,2,1244,36,0,17,0
0,1,69401,41,2,690,45,1,17,0
1,1,46053,46,5,209,46,1,12,0
1,1,77343,28,1,1134,53,0,17,0
1,0,73892,40,1,1507,65,0,23,1
2,0,40304,82,7,57,51,1,6,0
2,1,32727,38,8,529,53,0,17,0
1,1,68695,3,2,1091,49,0,16,0
1,0,43300,87,8,180,47,1,11,1
1,1,26290,49,6,77,46,2,10,0
1,0,93790,16,2,2349,48,0,25,4
2,1,38410,65,6,534,44,0,18,1
2,0,64866,9,5,556,68,1,21,1
1,1,57957,24,3,637,59,1,25,0
2,1,46015,25,7,46,63,2,5,2
1,1,16531,43,7,44,40,1,9,0
2,1,28072,10,7,47,32,1,5,0
2,0,49476,29,2,795,55,1,22,0
1,1,50725,45,8,586,65,1,21,0
1,1,83844,57,1,1574,66,0,20,1
2,1,41145,20,3,13,68,2,4,0
1,1,67419,29,5,1471,48,1,25,0
0,1,23162,82,6,65,48,2,8,0
1,1,34380,68,8,175,41,1,12,0
1,0,34704,65,5,40,52,1,5,0
2,1,94871,99,7,1078,49,2,18,3
1,1,65148,9,4,1115,60,1,21,0
1,1,39898,20,7,134,64,1,9,0
2,0,64857,78,4,1540,62,0,23,0
2,1,59892,26,3,87,48,1,7,0
2,0,41020,68,3,217,31,0,10,0
2,1,57072,79,5,1034,57,1,27,1
1,0,60474,25,7,1180,39,1,31,0
1,1,62807,83,5,819,58,1,23,0
0,1,19414,32,8,32,37,1,5,0
1,1,19107,49,7,46,38,1,6,0
0,1,75484,50,4,1159,42,1,18,0
2,0,70379,84,4,860,42,1,25,0
2,1,79419,96,2,1631,48,0,15,0
2,1,64014,56,7,444,72,3,22,1
1,1,76998,85,6,1910,63,1,29,1
2,1,49854,63,6,380,46,1,18,0
2,1,60585,17,5,736,47,2,30,1
2,0,42873,11,8,269,68,2,15,0
1,1,87679,62,4,2524,30,0,29,4
1,1,57867,48,6,612,40,1,25,0
1,1,35765,86,6,75,28,1,8,0
1,1,65492,73,2,1045,59,0,26,0
1,0,32952,36,7,55,41,1,6,0
2,1,53374,34,9,1064,49,1,21,2
1,1,71706,16,5,1443,59,1,25,0
1,1,68487,48,4,1366,30,0,30,0
2,1,53253,61,5,436,43,2,19,0
0,0,31163,54,6,38,45,1,5,0
1,1,42014,56,8,436,41,1,20,1
2,1,54108,74,8,747,45,2,32,0
2,0,49667,35,8,1396,63,0,22,2
2,1,63206,65,2,928,44,0,14,1
2,1,57136,48,6,642,46,2,26,0
0,1,46772,88,8,1048,43,1,30,1
2,1,78931,19,1,943,47,0,24,0
1,1,53977,21,5,907,60,1,27,0
1,1,84219,27,1,1198,30,0,18,0
2,0,46098,86,8,120,43,2,11,0
1,1,73538,92,7,1658,53,1,26,0
1,1,79529,1,2,1638,32,0,22,0
0,1,20981,14,8,73,41,0,7,1
1,0,51766,74,5,275,38,1,12,0
1,1,55759,84,8,854,56,1,26,0
1,1,33039,4,5,78,40,1,7,0
2,1,37787,50,8,106,46,1,7,0
1,0,27242,2,9,106,48,1,7,1
2,0,87188,73,3,1923,35,0,19,1
1,1,69930,21,3,1662,47,0,22,0
1,0,37697,82,6,84,42,1,7,0
2,1,37401,14,7,48,45,1,7,0
1,0,3502,56,14,5,45,1,0,0
1,1,58597,20,7,733,42,2,32,0
2,0,82032,54,1,1234,70,0,17,0
1,1,28087,77,7,112,60,2,9,0
2,0,74004,5,3,1658,31,0,15,3
1,1,19740,65,5,55,58,1,7,0
0,1,57036,33,9,1513,43,1,26,1
0,1,53083,65,7,271,60,2,17,1
2,1,69283,41,5,904,43,1,27,0
2,0,46098,86,8,120,43,2,11,1
0,1,23331,92,8,103,30,1,8,0
0,0,23331,97,9,269,30,1,17,0
1,0,9255,91,8,22,29,1,5,0
2,0,67786,0,1,1156,59,0,16,1
2,1,71969,59,8,1086,47,1,19,1
2,0,59235,4,7,1128,51,1,28,0
1,1,31928,5,7,72,29,1,9,0
2,1,74881,48,5,964,57,2,27,0
1,1,65819,99,3,1383,40,0,20,0
2,0,51411,81,5,18,65,3,4,0
1,0,51983,95,7,793,54,1,24,0
2,1,42386,43,8,100,32,1,7,0
0,1,30390,5,6,80,31,0,6,0
1,0,30983,50,8,167,55,0,8,1
1,0,66033,76,7,677,61,1,20,0
0,1,37284,46,6,23,43,2,4,0
2,0,57530,68,1,92,67,1,7,0
0,1,76800,33,1,641,53,0,16,0
1,1,63943,50,5,1106,62,1,17,0
1,1,76081,85,2,1033,56,0,14,1
1,1,67445,63,6,1174,44,1,32,0
2,1,37054,89,7,25,51,2,6,0
2,1,47175,81,8,240,56,2,17,2
1,0,31859,77,7,20,42,1,4,0
1,0,27215,50,6,102,57,3,11,0
2,0,70179,10,5,1034,42,1,26,0
1,1,39922,30,8,156,35,1,9,0
2,1,49681,66,7,458,42,2,21,0
1,1,24645,16,8,17,30,1,4,0
1,0,79865,12,1,792,64,1,21,0
1,1,44322,30,8,92,33,1,8,0
1,0,47958,8,5,407,66,1,16,0
2,0,63972,93,4,1269,54,1,23,1
1,1,75315,14,2,841,64,1,23,0
2,1,55517,53,9,633,68,2,23,1
2,1,75283,26,4,1019,61,3,25,0
2,0,82800,23,3,1315,72,0,26,3
1,1,38998,92,8,54,64,2,8,0
2,0,90638,29,1,2525,27,0,18,2
2,1,27161,41,7,52,32,1,5,0
1,1,42014,56,8,436,41,1,20,1
2,1,38201,19,8,268,58,1,15,0
1,1,45203,4,6,147,36,2,8,1
2,1,81574,89,1,1798,71,0,18,2
1,1,34935,71,7,137,26,0,8,0
2,0,60482,81,7,507,42,1,17,0
1,1,34633,31,6,15,62,3,4,0
2,1,78093,53,1,1105,71,0,17,0
1,0,82460,78,1,974,68,0,15,0
2,1,45903,80,4,66,52,1,8,0
1,0,81361,18,1,778,31,0,27,1
2,0,35860,37,5,49,45,2,6,2
2,1,40442,52,7,169,66,2,12,1
1,1,61482,39,2,299,53,0,12,0
1,1,34968,11,7,221,38,1,17,0
1,1,75794,33,3,1682,31,0,25,1
2,1,31497,22,8,155,56,1,10,0
1,1,74268,83,2,892,63,0,13,0
0,1,13724,43,9,58,30,1,5,1
2,1,45143,74,7,311,53,1,15,0
2,0,52569,54,3,95,51,1,7,0
2,0,48432,3,8,424,45,1,19,1
2,1,17144,96,7,47,58,2,12,0
1,0,36108,68,9,339,34,1,15,1
1,1,76445,2,6,1410,47,1,21,0
2,1,36663,40,2,35,43,1,6,0
2,1,53843,64,7,562,53,1,20,0
2,1,90226,26,2,2352,62,0,24,1
2,0,70638,69,3,1334,63,0,20,1
1,1,44512,57,4,32,58,2,6,0
1,1,27116,78,7,41,57,2,7,0
2,1,54072,71,8,39,55,2,5,0
1,1,71855,59,3,1141,41,1,25,0
0,0,51250,28,9,710,28,1,24,1
2,1,60432,61,6,401,45,1,19,0
2,1,65526,22,2,506,54,1,17,0
1,0,68655,95,3,1538,30,0,21,0
0,1,12393,38,9,57,40,0,6,0
1,0,64509,19,4,1722,28,0,19,2
1,0,33955,92,8,270,43,1,15,0
1,1,31353,24,8,31,41,2,6,1
1,1,55434,21,4,882,34,1,24,0
1,1,28359,35,7,16,35,1,4,0
1,0,57100,9,3,311,31,1,14,0
1,1,69139,23,4,227,53,1,11,0
2,1,52973,92,8,1152,62,1,31,0
2,1,51717,55,7,122,53,1,8,1
1,1,18793,14,8,77,47,1,9,0
0,1,66664,78,3,1289,36,0,19,0
1,0,50664,64,9,561,59,2,24,0
1,1,54414,49,4,211,55,2,13,0
2,1,54549,8,7,233,66,1,12,0
2,0,47111,35,9,1092,47,1,21,0
2,0,41003,11,6,601,55,0,17,0
1,1,19444,8,7,54,36,1,10,1
0,1,36301,53,7,78,42,1,7,0
2,1,73059,36,4,1095,71,1,26,0
2,1,42731,64,5,244,49,1,13,0
2,1,52854,43,5,116,59,2,9,0
1,1,22775,40,8,15,40,1,4,0
2,1,46681,52,5,425,70,2,16,0
2,1,59821,11,8,734,63,1,26,0
1,0,50002,21,7,638,64,1,19,0
1,1,69755,23,1,894,73,0,22,0
1,1,44078,17,5,41,49,2,7,0
2,1,30560,6,7,31,42,1,5,0
2,1,35924,56,5,34,49,2,5,0
2,0,64140,71,5,1750,54,2,18,4
1,1,56386,51,9,612,37,2,25,0
0,1,24594,94,5,29,39,1,5,0
0,1,75774,27,4,823,37,1,21,0
2,0,39228,1,4,20,58,0,4,0
2,1,58494,56,6,396,44,1,16,0
1,0,58684,71,2,813,37,0,21,1
1,0,57136,18,6,1179,51,0,20,1
2,0,56551,48,4,138,68,2,10,0
1,1,22448,86,3,55,36,1,9,0
1,0,82014,48,6,1511,57,0,22,1
1,0,34213,2,9,117,55,2,9,1
1,1,157146,13,1,1730,41,0,28,0
2,0,25358,57,6,32,71,1,6,0
2,0,35544,77,7,67,40,1,6,0
2,1,36634,0,7,335,64,1,15,0
2,1,62670,57,3,825,64,1,22,0
0,1,50334,24,6,694,46,1,23,0
1,0,72066,55,2,1792,37,0,17,3
2,0,50729,62,6,496,60,2,24,0
1,1,34916,89,9,231,50,2,13,0
1,0,64892,77,4,902,42,1,24,0
1,0,43602,45,6,68,52,2,9,0
2,0,33996,46,4,71,29,0,6,0
0,0,41473,80,7,76,33,1,6,0
2,1,63246,60,4,772,51,2,22,0
2,1,36732,71,2,47,59,2,9,0
2,1,69084,43,8,1586,48,1,25,0
2,1,77766,97,6,1529,51,1,34,2
2,0,37929,49,7,265,33,0,13,3
1,1,86610,66,2,1603,67,0,18,0
2,1,80141,20,6,2091,32,0,22,2
0,1,72635,54,3,981,63,0,21,1
1,1,69016,61,5,1533,48,1,34,0
0,1,20193,18,4,82,27,0,7,0
1,1,27573,45,8,244,43,1,14,0
0,0,15862,26,8,36,39,1,5,0
2,1,49544,0,7,404,42,1,16,0
1,1,33228,28,7,71,38,1,6,0
1,1,70440,49,3,1572,40,0,23,1
1,1,38232,84,5,122,47,2,11,0
2,1,22554,38,5,41,63,2,10,0
2,1,23536,53,3,10,35,1,4,0
1,1,49413,88,5,304,66,1,13,0
1,1,42231,99,5,37,49,2,5,0
2,0,78789,12,2,1754,38,0,16,1
1,1,56534,35,8,815,50,1,25,3
1,0,58350,5,6,1001,47,1,27,0
1,0,81217,77,1,1157,29,0,22,0
1,0,49090,45,7,688,67,1,21,0
2,0,61787,71,5,1319,31,0,19,0
2,1,18169,40,8,21,33,1,4,0
0,0,24336,82,7,31,37,1,4,0
1,1,18222,70,8,67,28,0,6,0
1,0,62335,87,2,708,66,1,21,0
0,1,42033,95,7,25,47,2,4,0
2,1,86580,72,1,746,35,0,11,1
2,0,41437,5,7,32,61,2,5,0
2,0,73705,86,5,1695,67,2,25,0
1,1,61064,80,6,1080,42,1,28,0
2,1,38452,62,7,72,63,2,9,0
1,0,18358,49,7,57,29,1,10,0
2,1,55012,85,5,660,45,1,25,0
0,1,9722,7,8,103,45,1,11,1
2,1,38175,6,7,153,34,1,11,0
2,1,58656,25,6,1220,62,1,32,1
1,1,52117,55,7,279,53,1,13,0
1,1,64813,81,5,745,40,1,20,0
2,1,54222,98,3,264,45,1,12,0
1,1,83512,31,1,2157,32,0,22,5
2,1,77520,30,4,1526,59,1,23,4
1,1,41154,98,5,69,40,1,6,0
1,1,80398,92,3,1597,52,0,26,1
0,0,18746,41,6,64,26,1,8,0
1,1,35196,68,8,497,34,1,18,0
1,0,60230,78,5,1067,62,1,17,0
1,1,22108,46,7,31,41,2,7,0
1,1,44392,71,7,211,44,2,14,0
2,1,55424,6,6,877,42,1,25,2
1,1,17688,82,8,11,39,1,4,0
2,1,92491,71,3,2034,35,0,25,4
1,0,90273,32,2,1991,27,0,19,4
2,0,82571,28,2,1686,56,0,24,1
2,0,38513,20,8,324,36,1,17,1
2,0,16653,10,6,69,39,1,9,1
1,1,42586,7,8,252,63,2,16,1
0,0,23529,67,6,54,53,1,5,0
2,1,74881,48,5,964,57,2,27,0
1,1,71107,61,4,1327,67,1,28,0
2,1,46910,36,6,68,54,2,7,0
1,1,18690,77,8,60,59,0,5,0
1,0,37244,90,7,55,63,2,5,1
1,1,82427,35,1,1456,52,0,21,1
0,0,75342,38,4,563,60,1,18,0
1,0,70044,46,5,1504,64,1,26,0
1,0,79146,33,6,564,51,2,19,0
1,1,77437,70,1,1125,55,0,23,1
1,1,54984,51,7,358,59,1,17,1
2,1,42403,18,8,42,47,1,5,0
1,1,55761,97,6,184,54,1,10,1
1,1,37292,32,8,460,35,1,19,0
2,0,45576,9,8,145,73,0,8,1
1,1,70321,6,4,1376,71,0,25,1
2,0,58086,80,8,792,49,1,23,0
1,1,81795,74,2,1382,66,0,23,0
0,1,28389,49,7,28,71,0,4,0
2,1,66835,21,2,1033,72,0,24,0
1,0,69901,95,5,882,49,1,23,0
2,1,80360,56,2,2231,69,0,15,3
2,1,63342,48,6,1101,57,1,19,2
1,1,44989,26,6,369,44,1,16,0
0,0,31859,3,7,48,38,1,5,0
2,0,51569,39,8,467,69,1,19,2
1,0,30372,33,7,44,47,2,8,0
0,0,16014,42,3,38,39,2,10,0
1,1,41120,80,6,81,50,2,9,0
2,0,39763,9,9,167,47,1,10,1
2,1,38725,52,4,45,63,2,7,0
1,1,77981,78,5,664,46,1,21,0
0,1,62905,68,4,622,54,1,20,0
0,0,13533,45,7,48,39,1,7,0
1,1,59481,47,2,461,43,1,16,0
1,1,72117,34,5,1073,41,1,26,0
0,1,21955,81,6,55,32,1,8,0
1,1,67131,72,6,976,62,1,26,0
2,0,36802,23,5,20,38,1,5,0
1,1,71853,29,1,1149,36,0,17,0
0,1,28249,80,6,43,57,0,6,0
2,1,47808,30,7,224,43,1,10,1
2,0,25509,15,9,101,44,1,9,1
2,1,51012,86,6,209,72,0,10,0
1,0,70596,68,2,968,33,0,21,0
2,1,85431,54,0,1165,66,0,17,0
1,1,42664,44,6,24,51,1,5,0
1,1,42586,7,8,252,63,2,16,1
1,0,29760,87,8,165,33,1,12,0
2,1,28973,59,8,269,41,0,13,0
2,1,39435,16,7,102,45,1,7,0
0,1,65370,1,1,461,34,0,19,0
0,0,20194,64,6,47,39,1,7,0
2,0,42473,72,5,144,42,2,10,0
1,1,64590,98,6,1338,50,0,24,0
1,1,71232,91,7,917,59,1,25,0
1,1,34600,8,8,318,47,2,17,1
1,0,46904,20,8,253,51,2,14,0
1,1,49094,6,6,502,45,1,20,0
1,1,36075,54,6,119,35,1,7,0
0,1,60839,72,8,1250,39,2,29,0
1,1,77298,46,3,969,39,1,24,0
1,1,34026,11,5,76,68,2,9,0
2,0,48918,21,4,62,55,2,7,0
0,1,82122,89,1,1382,56,0,26,1
1,0,37697,82,6,84,42,1,7,0
1,1,34074,69,6,255,66,2,14,1
2,1,28520,55,6,43,58,2,5,0
1,0,62535,13,3,398,63,1,14,0
2,0,36273,80,6,76,41,1,8,0
1,1,63404,97,4,902,54,2,15,1
0,1,75774,27,4,823,37,1,21,0
1,1,78416,99,3,1179,42,1,26,0
1,1,75702,87,6,1921,44,1,29,1
2,1,59385,85,5,185,67,2,10,0
1,0,37070,30,7,433,52,2,23,1
1,1,44689,82,7,34,67,2,6,1
1,1,53977,21,5,907,60,1,27,0
2,0,7144,92,0,416,52,2,25,0
1,0,18701,95,5,44,54,2,10,0
1,1,90369,2,1,1588,62,0,17,1
2,0,63159,74,3,1797,44,0,17,1
1,1,37758,49,8,40,52,2,6,0
2,0,46757,71,9,1143,55,1,21,0
2,1,79734,72,1,914,49,0,14,1
1,1,63207,68,7,1502,26,0,12,1
1,0,72071,4,2,1338,64,1,20,0
2,1,21840,80,9,27,35,1,5,0
0,1,58582,15,5,763,36,1,22,1
1,0,72282,70,7,1331,67,0,22,1
1,1,50387,91,5,525,62,2,19,0
2,1,32583,10,7,9,57,2,4,0
1,1,62568,99,4,953,56,1,16,1
2,0,44635,25,7,68,47,2,7,0
2,0,33316,34,6,131,47,2,10,0
1,1,63967,57,2,882,50,1,23,0
0,1,52513,84,7,1149,40,0,25,0
1,1,25293,51,8,37,49,1,5,0
2,0,54111,97,5,388,53,1,15,0
1,1,78394,13,2,1428,32,0,16,1
2,1,80739,92,1,1633,60,0,24,0
2,1,22669,30,9,173,43,1,10,1
1,0,29236,30,9,99,31,1,9,0
1,1,44911,11,7,215,59,1,12,0
2,1,54693,72,6,929,56,1,31,0
1,1,48186,39,7,219,44,1,12,0
1,1,54809,0,4,174,41,2,12,1
1,1,41580,15,5,92,40,2,9,0
2,1,80336,12,1,1052,48,0,25,0
1,1,47743,56,6,275,61,1,14,1
0,1,62972,39,6,587,63,1,16,0
2,0,57333,55,6,1662,64,1,33,1
2,1,32313,60,9,159,36,1,11,0
2,0,84953,73,2,1024,65,0,18,4
2,0,27071,90,6,35,50,1,7,0
2,1,68148,86,2,1042,61,0,15,0
2,1,65735,37,7,395,53,2,19,0
2,1,86836,7,5,557,43,0,23,4
2,1,4023,29,19,9,55,2,15,0
1,1,30093,19,7,69,28,0,6,0
2,1,57705,14,6,486,52,1,18,0
1,0,25008,72,8,34,30,1,6,0
0,0,83257,56,6,1365,23,0,28,3
1,1,22280,85,8,13,43,1,4,0
2,1,72159,62,2,1401,40,0,21,0
1,1,64260,1,3,1574,57,0,14,1
2,0,82733,28,4,1323,34,0,20,1
2,0,74290,70,6,1217,47,1,32,2
2,0,58217,84,6,103,67,3,7,0
2,1,21024,89,7,84,42,0,7,0
2,1,70116,73,1,1536,46,0,23,0
1,1,54006,42,7,581,33,1,18,0
2,1,69063,16,3,928,52,1,14,0
0,0,11448,16,6,14,43,0,4,0
1,0,61825,56,4,424,39,1,15,0
1,1,70886,65,2,960,47,1,14,0
1,1,69109,10,4,1555,36,0,20,2
1,0,60208,13,7,656,45,2,29,2
2,1,32889,78,5,55,50,2,9,0
1,0,34738,51,6,20,34,1,5,0
2,1,30538,27,10,367,47,1,17,0
0,1,82326,30,2,2257,41,0,22,4
2,0,26642,71,6,42,51,1,7,0
1,0,69932,97,4,1049,54,1,26,0
1,0,44503,83,6,48,46,2,7,0
2,0,60200,3,6,685,70,1,25,0
1,0,49638,71,2,39,66,1,5,0
0,0,23830,3,7,43,31,0,5,0
2,0,33051,15,9,835,59,0,21,1
1,1,72905,52,1,1515,60,0,20,1
2,1,69702,8,4,1039,67,1,26,0
1,0,70300,89,8,1596,43,1,26,0
2,1,70643,66,6,1828,34,0,18,1
2,1,30396,22,7,34,49,1,6,2
2,0,50616,56,7,149,50,1,10,0
2,0,62772,74,2,946,49,1,23,1
2,0,30298,48,3,28,33,0,6,0
1,0,52413,67,7,450,34,1,17,0
2,1,44155,24,4,46,61,2,5,0
2,0,86979,67,2,1702,47,0,16,2
1,1,76532,38,5,820,43,2,25,0
1,1,42081,86,6,382,36,1,15,1
2,1,67546,90,3,2126,30,0,20,0
2,1,88420,87,1,2069,29,0,20,3
1,1,31158,62,8,72,33,1,7,0
1,0,61671,23,8,732,50,1,28,2
1,0,69719,99,1,801,44,0,11,0
1,0,49160,29,6,236,69,1,12,0
0,1,24882,52,6,80,40,1,5,1
2,0,90933,90,1,1685,64,0,15,1
2,0,113734,9,1,277,73,0,27,0
2,1,59292,71,3,507,68,1,18,0
2,1,45759,13,7,68,54,2,7,0
1,0,22148,16,7,49,35,0,5,0
2,1,73395,94,2,397,31,0,15,0
1,0,29819,77,6,39,47,1,9,0
1,1,45688,20,4,306,50,1,14,1
1,1,62820,51,1,976,64,0,14,0
2,1,60491,81,5,1028,47,1,28,0
1,1,33235,71,7,70,32,1,7,0
1,1,35701,36,6,46,59,0,5,0
2,1,31535,95,7,51,38,1,5,1
0,1,92556,32,0,1263,58,0,21,0
1,0,67384,32,5,1490,48,1,22,1
2,1,80573,85,2,1564,47,0,24,0
1,1,77870,93,8,1815,51,1,18,3
2,0,52278,24,8,1198,55,1,31,0
1,0,57107,44,8,416,50,1,23,3
1,1,18929,15,6,85,28,0,6,0
2,0,36038,82,6,47,37,1,8,0
1,0,20180,27,7,137,42,0,8,0
2,1,34230,72,7,21,53,2,4,0
0,0,31878,7,3,70,41,1,6,0
0,1,70932,57,3,909,46,1,22,0
1,0,91249,84,4,1676,62,0,22,5
2,0,77598,53,3,1735,75,0,26,1
1,0,80982,48,5,1191,59,2,30,0
2,1,22701,2,5,24,41,1,5,0
2,1,55212,65,8,1182,49,1,20,2
1,1,70617,45,2,1280,48,0,14,0
1,0,64849,42,5,1336,61,0,19,1
2,1,62694,29,7,749,53,2,24,0
2,1,61917,83,5,91,44,2,7,0
2,1,67472,93,3,414,71,1,15,0
2,1,21059,40,6,44,36,1,9,0
2,1,29543,47,7,63,50,2,8,0
1,1,75903,50,3,901,67,1,23,0
0,1,34984,40,7,38,43,2,6,0
2,0,54998,3,4,455,62,1,20,1
2,0,54356,62,8,775,69,1,24,1
2,1,34242,25,5,15,59,1,4,0
1,1,25410,48,4,38,45,1,6,0
2,1,73356,56,2,1512,34,0,22,4
1,1,28320,68,8,43,68,1,5,0
1,0,23763,64,7,42,41,1,5,0
1,1,72570,67,1,1089,34,0,23,0
2,1,34529,94,7,162,42,1,9,0
1,0,70792,82,3,1272,67,0,19,0
1,1,63211,3,2,1173,36,0,20,1
2,1,83891,24,1,816,44,1,22,0
1,0,36065,54,8,74,50,2,9,0
1,1,39898,20,7,134,64,1,9,0
2,0,51141,96,5,157,78,0,9,0
1,1,56939,19,3,561,42,1,18,0
1,0,80872,60,1,1336,67,0,19,0
2,1,72335,2,8,2092,42,0,23,1
2,0,61798,13,4,463,54,0,16,0
2,0,76842,37,0,1130,68,0,17,0
1,1,29478,59,6,20,42,1,5,0
1,0,46998,55,7,377,62,1,18,1
1,0,96843,60,2,1544,28,0,28,2
2,0,56551,48,4,138,68,2,10,0
2,1,70053,38,5,1012,53,1,26,0
2,0,71670,8,6,1766,56,0,15,4
1,1,44359,19,3,45,40,2,9,0
1,0,40887,32,9,161,66,2,10,1
1,0,48877,27,7,144,52,1,8,0
1,1,74485,58,3,1734,71,0,26,0
1,1,64474,59,5,823,46,1,22,0
1,1,77226,29,3,1138,55,1,28,0
1,0,72643,60,2,1429,69,0,21,2
2,1,85738,41,1,1371,40,0,21,2
1,0,55686,27,4,982,52,1,16,1
1,0,39062,28,4,44,35,1,5,1
1,1,34600,8,8,318,47,2,17,1
1,1,40794,18,7,434,43,1,16,0
0,1,54690,76,3,198,47,2,12,0
1,1,4428,0,1,359,49,1,25,0
0,1,32632,32,5,576,55,0,18,0
2,0,38236,2,7,88,50,2,11,0
1,1,36781,16,8,63,39,1,6,1
2,0,31385,56,8,27,34,1,4,2
1,1,24570,97,9,193,34,1,11,0
